앤드퍼피,경기,경기도 양평군 단월면 산음리 830-4,0507-1312-2408,숙박,https://andpuffy.modoo.at/?link=8nqy7g0u,"양평 애견펜션 앤드퍼피에 오신 것을 환영합니다.
경기도 양평군 단월면 산음리에 자리한 앤드퍼피에서 반려견과 함께 따뜻한 정을 나누고 사랑하는 가족, 연인 and 몽이들과 특별한 추억쌓으러 오세요.",https://ldb-phinf.pstatic.net/20210504_100/1620124484658h3i2L_JPEG/yhXWtUXFSZR-ZU0eCANr9Uqp.jpg,363525,554166
퀸스타운애견펜션,경기,경기도 양평군 단월면 석산리 150-4,0507-1322-5618,숙박,http://queenstown.co.kr/,"[펜션정보]

※※※※코로나로 인해 위생 관리 차원에 각 객실 수건 및 애견 수건 제공하지 않으니 꼭!! 개인 수건
지참하시기 바랍니다※※※※

 체크인 : 15:00, 체크아웃: 11:00

 전객실내에서 절대 금연
 (흡연 가능 구역 : 지정된 바베큐실)

 객실내 양초 및 폭죽 사용 금지

 애견 동반 가능 (소형, 9kg 가능)

[펜션정보상세]

 인원정보 및 애견비용 (현장결제)
  - 기준인원 초과시 성인 1인당 2만원(20,000원) 추가,
    소아(7세이하) 1인당 1만원(10,000원) 추가

  - 애견(9kg미만) 1마리당 1만원(10,000원) 추가
    (객실 최대 애견 2마리까지 가능)
     단 갤리리룸 최대 5마리까지 가능
  - 9kg 이상은 펜션지기와 허용애견수 및 비용 별도 문의
     단 대형견은 불가능
  - 애견용품 : 애견식기,애견패드,애견드라이기,애견전용 빚 구비(단,올리브객실과 아이비객실은 드라이룸 구비안됨)

 취사 정보- 취사 가능
   (단, 직화방식 요리 및 냄새가 심하거나 기름진 음식 등 금지)
  - 실외 실내 ( 개인 버너,에어프라이어,자이글 절대금지)

 즐길거리
  - 펜션 뒷편 1분거리 전용 계곡
    수심 낮은 계곡 및 수심 3m 이상 넓은 계곡
  - 계곡 이용시 펜션 입실 시간 2시 이전 부터 가능
  - 둘레길, 자작나무숲 산책

 시설 이용관련- 숯, 그릴 바베큐시설 이용료
  - 인원별 상이 (예약시 부가서비스란 참고)

[환불정보]
- 펜션 예약 후 취소시에는 환불 수수료가 발생합니다.",https://ldb-phinf.pstatic.net/20190628_287/156170430543341MkW_JPEG/1.jpg,366226,560540
가평 하이몽 애견펜션,경기,경기도 가평군 상면 행현리 805-4,,숙박,http://himongpension.kr/,"하이몽 애견펜션만의 SPECIAL

1. 전 객실 애견동반 가능
2. 애견 전용 사계절 수영장,샤워실,잔디운동장 이용 가능
3. 사계절 내내 이용가능한 실내수영장 이용 가능
4. 개별 테라스 바베큐 이용 가능
5. 키즈놀이터- 트램폴린,키즈수영장,에어바운스 미끄럼틀 이용가능
-트램폴린 수리중으로 잠시 사용중단
6. 펜션 내 카페, 매점 이용 가능
7. 황금 파동석 찜질방 이용 가능",https://ldb-phinf.pstatic.net/20211022_145/1634898513309Uzm99_JPEG/1CZA04g_7e37C0Qc7hUAAgvq.jpg,343496,574913
땡큐도그펜션,경기,경기도 가평군 설악면 회곡리 16,,숙박,http://thankyoudog.co.kr,"3000평 최대규모 가평 애견전문힐링펜션 / 대형견가능 
최대규모 애견운동장 소형, 중형, 대형견 개별애견운동장
실내 애견카페& 실내 애견놀이터 / 애견동반 황토찜질방
야외풀장 2곳  & 야외 애견전용수영장 (대,소) 2곳 
개별 바베큐장 개별테라스 애견안전망 설치
",https://ldb-phinf.pstatic.net/20201214_275/1607935630762yaYbS_JPEG/dP05b0HdHYf3y5-D21A9OjX7.jpg,353381,565151
까망봉다리,경기,경기도 가평군 조종면 상판리 338-6,0507-1325-8840,숙박,http://www.kkamang-bongdari.com/,,,344720,587654
가평펫밀리애견펜션,경기,경기도 가평군 가평읍 읍내리 87,,숙박,http://petmillieps.com,"[공지사항]
화재 및 사고 예방을 위해 이동식 부탄가스렌지 사용금지
개별 슬리퍼 지참필수
객실 청결 및 소독을 위해 15:00 이전 입실불가 
입실 대기장소: 보조주차장 

[입실/퇴실]
입실 : 15:00
퇴실 : 11:00
22시 이후 체크인시 사전문의 필수

[픽업안내]
조은마트 픽업 가능
50,000원 이상 구매시 픽업가능
픽업시간 : 15:00~18:00

[바베큐]
숯+그릴 : 2인기준 20,000원 / 1인 추가시 5,000원
이용장소 : 객실 바로 앞 개별바베큐 / 우천시 이용 가능
이용시간 : 15:00~23:00
현장결제

[주의사항]
한 객실당 주차 1대 가능 / 추가시 보조주차장 이용
기준인원 초과시 1박기준 1인당 20,000원(현장결제)
입질하는 반려견의 경우 입실 불가

[인원추가]
영유아 기준인원 포함 및 추가요금 발생 / 최대인원 초과 불가
비수기 : 1박기준 1인당 10,000원
성수기(07.15~08.20) : 1박기준 1인당 20,000원
현장결제

[인터넷]
와이파이 없음

[애견입실]
7kg 미만: 10,000원
7kg ~ 12kg 이하: 20,000원
입실 가능 객실: 전 객실
객실당 최대 4마리 입실 가능, 단 7kg 이하 소형견
중형견 7kg 이상일 경우 상담필수, 대형견 및 실외견, 공격성 및 입질 애견 입실불가(퇴실조치)
(소형견7kg미만, 중형견 7kg~12kg)
현장결제

[기타정보]
[수영장]
운영기간: 05월 말 ~ 10월 말
하절기 운영 / 현장상황에 따라 이용 불가할 수 있음
이용시간: 입실 시~20:00
이용복장: 제한 없음

[애견샤워장]
이용요금 : 무료
이용시간 : 입실시~22:00

[불멍]
불멍 1화로 (장작포함) : 30,000원
불멍시 무릎담요 제공
장작 기본 1박스 제공 / 추가시 한박스당 10,000원
이용시간 : 15:00~23:00
현장결제

[커피셀프코너]
투숙객 무료 이용 가능
장소 : 애견운동장 불멍코너 / 강아지 산책숲길 내 견주님쉼터

아래내용을 반드시 확인해 주시기 바랍니다.

*네이버예약 신청 후 예약확정이 불가능 할 시에는 예약이 취소 될 수 있습니다. 예약취소시 네이버알림 또는 sms로 해당내용이 안내되며 결제금액은 전액환불 됩니다.

*예약시 요청사항란은 확인이 어려울 수 있어, 주요 요청사항은 반드시 펜션 연락처로 전달 부탁드립니다.

- 객실가는 예약 상황에따라 변동될 수 있습니다. (요금 변동을 이유로 기예약건 환불 요청시, 취소수수료 규정대로 적용됩니다.)
- 객실 예약현황은 실시간 예약특성상 100% 일치하지 않을 수 있습니다.
- 경우에 따라 중복예약이 발생할 수 있으며, 이 경우 먼저 결제된 예약건에 우선권이 있습니다.
- 결제가 완료된 예약건이라도 예약상황 및 현지사정에 따라 예약이 취소 될 수 있습니다.
- 당일예약 후 당일이용건일 경우 이용이 불가할 수 있으니 업체에 사전확인 부탁드립니다.
- 사전예약취소 없이 사용하지 않은 예약건에 대해서는 환불이 불가합니다.
- 고객 연락처 오기재로 인해 연락이 불가할 경우, 예약이 자동취소 될 수 있습니다.
- 예약변경 시 대표번호로 연락바라며, 업체규정에 따라 변경이 불가하거나 수수료가 발생할 수 있습니다.
- 단순변심, 고객사정으로 인한 취소 시 취소환불수수료가 적용됩니다.
- No-Show 예약건에 대해서는 환불이 불가합니다.
- 최대인원 초과 입실 시 입실 및 환불이 불가합니다.
- 늦은 입실 시 업체에 사전연락 부탁드립니다.
- 보호자를 동반하지 않은 미성년자만 입실 시 입실 및 환불이 불가합니다.
- 반려동물 전용 업체가 아닌 경우 반려동물 동반 시 입실이 제한될 수 있습니다.
- 부대시설 및 객실비품은 업체 상황에 따라 변동될 수 있습니다.
- 업체 이미지는 실제와 상이 할 수 있습니다
- 무통장입금 선택시, 30분내 입금이 확인되지 않을 경우 예약이 취소됩니다.
(입금 대기시간 안내: N예약 규정상 48시간 이내지만, 펜션 예약 특성을 고려하여 30분으로 규정합니다.)

안내사항 미숙지로 인한 손해는 고객님에게 귀속되오니 반드시 확인부탁드립니다.",https://ldb-phinf.pstatic.net/20211008_222/16336541606064zvzv_JPEG/21.10.08_%B0%A1%C6%F2%C6%EA%B9%D0%B8%AE_%B8%DE%C0%CE%C0%CC%B9%CC%C1%F6%BA%AF%B0%E6.jpg,357212,583235
엘리스산장애견펜션,경기,경기도 가평군 설악면 가일리 21,,숙박,http://www.eliscabin.com,"엘리스 산장 애견 전용 민박 펜션, 글램핑이예요~ 
다양한 방이 있으니 홈페이지로 구경오세요~
모든 침구류 매번 세탁, 방 소독 철저.
계란 무료제공 24시간 오픈된 매점 운영을 합니다.
맘껏 뛰고 놀 애견 운동장도 있어요~
또 각 방마다 즐길 캠핑 감성의 야외 독립 바베큐장도 있답니다.",https://ldb-phinf.pstatic.net/20210811_276/1628660274843dOMvt_JPEG/3wqm38YeVLiT11VzBA-tLAZz.jpeg.jpg,357021,554594
리몽애견펜션,경기,경기도 안산시 단원구 대부동동 267-1,,숙박,https://www.instagram.com/re_mong,"펜션이용및 유의사항

리몽애견펜션 수영장오픈!!!

-애견 10kg 미만 소형견만!!!!!! 입장가능
(다른강아지를 물거나 입질을 하는경우에는 입장이 불가합니다
사람에게나 반려견에게 공격성을 보이거나 공격하는 경우 퇴실조치가 취해질수있습니다)

-중형견도가능하나 두채를 다빌리실경우만 가능합니다
(중형견은 2마리무료입실이아니고..별도에요금이 부과됩니다)

-펜션내에서는 금연입니다 (흡연구역이따로만들어져있어요)
 펜션내에서는 폭죽이 불가능합니다
- 어기실경우 퇴실조치가 이루어 질수있습니다

-펜션내에서 개인취사도구는 사용금지!

-펜션실내에서 고기나 생선,청국장,김치찜등.. 냄새와 연기가 심한음식은 조리를 하실수 없습니다
(다음고객을 위해서 이해해주세요)

-잔디파손, 집기류파손, 펜션내 물건이 망가지거나 부셔질경우
변상하셔야 합니다

-펜션에서 미용또는 염색을 하실수 없습니다
(견주분&강아지포함)

-반려동물에 배설물은 직접처리해주세요
(울타리망에 응가봉지가 아주많이 준비되어있어요)

-미성년자는 보호자동반없이 이용하실수 없습니다

-좋은 추억을 위해 서로 에티켓을 지켜주세요
(저도 좋은추억이 되실수 있게 노력할께요^^)",https://ldb-phinf.pstatic.net/20200418_47/1587208769557wz13w_JPEG/image.jpg,277438,516758
또오개애견펜션,경기,경기도 양평군 청운면 갈운리 1241,0507-1332-5424,숙박,http://www.ttoogae.co.kr,산새소리와 맑은 공기가 반려인과 반려견에게 휴식과 힐링을 함께 누릴 수 있는  아늑한 공간입니다. 즐겁고 편안한 휴식이 되도록 최선을 다하겠습니다.,https://ldb-phinf.pstatic.net/20200831_297/15988552690397mBNc_JPEG/1Mcu_qoLeA8ZQdYJi5qxzqK7.JPG.jpg,377931,547247
부엉이애견펜션,경기,경기도 포천시 일동면 수입리 108-5,0507-1327-9274,숙박,http://www.owlpension.co.kr,"한 가족만을 위한 독채애견펜션.
우리들만의 공간.
편안한 펜션을 만들기 위해 노력합니다.

펜션은 복층으로
1층만 이용, 복층(1~2층) 이용이 가능합니다.
독채운영으로 1층만 이용시 2층은 예약불가합니다.
1층이용으로도 펜션 전체를 이용 하실수 있습니다.

1층만 이용 (25평) (최대인원 4인)
성인 2인과 애견 4마리(중,소형견 15kg미만) 이용금액입니다.

복층(1~2층) 이용 (25평+18평) (최대인원 6인)
성인 4인과 애견 4마리(중,소형견 15kg미만) 이용금액입니다.

성인 1인 추가 2만원
초등학생 1인 추가 1만원
초등학교이하 무료 (최대인원에 포함)

중,소형견 추가 15kg미만 1만원
중,대형견 추가 15kg이상 2만원

부대시설(미리 말씀해 주시기 바랍니다)
숯불바베큐이용료 2만원 (그릴,차콜,불판 제공)
수영장이용료 3만원 (하절기)
불멍화로 참나무장작 1만원",https://ldb-phinf.pstatic.net/20210714_149/1626242974540q1zWE_JPEG/rK2VVfwC002N4e7wHVqXxWbc.jpg,340779,596353
아임버디,경기,경기도 파주시 탄현면 성동리 263,0507-1434-4102,숙박,http://www.instagram.com/imbuddy_paju,"- 반려견동반 애견펜션& 애견운동장 입니다. 
- 당일치기 운동장&수영장 이용도 가능합니다. 
- 대형견은 6호,7호에 숙박 가능합니다.
- 대형견과 소형견 용 수영장이 나누어져 있습니다.
- 진드기 걱정없는 최고급 인조잔디에 규사(모래)가 충진된 400여평의 운동장이 있습니다.
- 대형견 소형견 욕조, 거품 샤워기, 최신 대형 드라이룸, 투 모터 에어탱크, 최고급 스탠드 드라이기가 설치된 셀프목욕실 운영중 입니다.
- 샴푸,컨디셔너, 수건 모두 제공되며 샴푸는 협성로하스와 어스배스 제품만 사용합니다.
- 룸은 독채 형식이며 총 7개의 방 중 4개는 침대방, 3개는 온돌방 입니다.  
- 2채의 바베큐장이 있으며 개별 바베큐 가능합니다.",https://ldb-phinf.pstatic.net/20170916_17/1505501398578qa7dg_JPEG/Ccn2TLOmb1eDOFiXYy9O6a8Y.JPG.jpg,284513,576633
더블스테이 또또멍 애견펜션,경기,경기도 연천군 미산면 아미리 145-43,0507-1350-0039,숙박,http://더블스테이또또멍.com,"하늘과 맞닿은 맑은공기와 4계절 멋진 경관을 자랑하는 또또멍 펜션입니다! 전 객실 프라이빗한 공간으로 독채펜션, 개별마당, 개별바베큐, 전객실 펜스설치완료!

반려견과 함께 특별한 여행이 되실수 있도록 또또멍에서 힐링과 추억을 만들어 가시길 바랍니다!  또또멍은 소형견, 중형견, 대형견, 모든견종입실 가능합니다) (연인,가족,단체모임환영)

궁금하신 사항은 전화 문의 주시면 안내해 드리겠습니다.",https://ldb-phinf.pstatic.net/20210511_75/1620733410693CDVcE_JPEG/02.jpg,309130,602313
퐁당애견펜션,경기,경기도 양평군 용문면 중원리 96,0507-1489-0271,숙박,http://pongdangpets.com/,"소중한 반려견과 즐거운 추억을 남길 수 있는 퐁당계곡펜션(애견동반가능)입니다.

※문의 전화: 09:00~21:00 ※
(투숙 손님께서는 문의 시간 이외의 급한 경우 관리실 방문 부탁드립니다.)",https://ldb-phinf.pstatic.net/20210713_253/1626167871457zaIlA_JPEG/XCgZOeCk80EDrWRmc_z5N2th.jpg,367037,547905
동반풀빌라펜션,경기,경기도 가평군 가평읍 두밀리 602-2,,숙박,http://dongban.info,"코로나 정부 지침을 어길시 절대 입실이 불가합니다. 
※ 거리두기 정부 지침의 준하여 2인만 입실 가능(백신접종자 예외 적용 불가)

동반펜션은 반려견과 함께할 수 있습니다.

동반은 사랑하는 반려견과 소중한 추억을 만들 수 있는 애견 펜션이에요.
전 객실 애견 동반이 가능하며 반려견 1마리당 10,000원 (*현장결제)
자세한 내용은 상세 설명 참고 부탁드려요.
또 수영장이 있어 반려견이 마음껏 수영할 수 있는 환경을 갖추고 있는데요.

반려견과 함께 프라이빗한 시간을 보내고 싶다면 풀빌라 객실 내 개별 수영장을 이용해보세요.
미온수는 30도로 무료로 서비스해드리고 있습니다.
만일 예약을 놓쳤다면 사계절 미온수로 운영되는 공용 수영장도 있으니 걱정마세요.
우리 아이의 건강과 청결까지 챙기고 싶다면 애견 케어룸을 이용해보세요.

동반펜션만의 특별한 부대시설로 스파, 샤워, 수영장과 케어룸 모두 무료여서 자유롭게 이용하면 된답니다.

*에디터 Tip
무료 픽업 서비스가 가능해요.
마음껏 뛰어놀 수 있는 잔디 마당이 있어요.
반려견을 위한 배변 패드, 수건, 구명조끼가 제공 돼요.
복층 계단이 가파르기 때문에 강아지는 꼭 안고 올라가세요.",https://ldb-phinf.pstatic.net/20200511_173/15891637269942Lesa_JPEG/m7OWW6J9gdctO2QOvXVA0Op4.jpg,349980,578891
2PM 애견펜션,경기,경기도 가평군 상면 임초리 409 가평 2PM 애견펜션,,숙박,http://2pm.kr/,"2022.04.30 야외수영장 개장!
가평 애견동반펜션 2PM 애견펜션에서 사랑하는 가족,커플,댕댕이와 함께 힐링여행 하고 가세요!
댕댕이가 신나게 뛰어놀 수 있는 넓은 마당이 있습니다 :)

~가평 2PM 애견펜션만의 SPECIAL~

1. 전객실 애견동반 입실 가능
2. 전 객실 개별바베큐 가능
3. 공용 수영장 & 애견 수영장 구비
4. 애견 셀프 샤워실 & 드라이룸
5. 전 객실 와이파이 가능",https://ldb-phinf.pstatic.net/20220328_52/1648453713609zjOOm_JPEG/5.jpg,344977,574824
더뮤즈펜션,경기,경기도 가평군 북면 백둔리 68,,숙박,https://themuseps.modoo.at/,"일부 객실 대형견 동반가능( 뷰글라스, 아도니스, 크로커스)
전객실 단독 애견 풀장( 24시간 여과기 가동)
공용 야외 수영장( 애견동반 펜스 완비)
공용 대형 애견 운동장( 펜스 완비)
전객실 애견 동반 가능
전객실 개별 테라스( 펜스 완비)
전객실 개별 바베큐",https://ldb-phinf.pstatic.net/20210703_292/1625274879051XfroQ_JPEG/KakaoTalk_20210703_100139666.jpg,354755,588261
펫티움 애견펜션,강원,강원도 홍천군 서면 굴업리 178-4,,숙박,http://www.petium.co.kr,"세스코 방역 및 객실 바이러스 탈취시스템 가동/600평 규모 초대형 반려견운동장/반려견 2마리까지 무료
/무료 조식 서비스/개별 바베큐장/개별 마당/애견 드라이룸/포토존/소형견전용 운동장 운영/애견 수영장 운영/오션월드 비발디파크 5분거리 잠실에서 약 1시간 10분거리",https://ldb-phinf.pstatic.net/20220330_21/1648600728513eKQ1k_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5%C6%C4%C0%CF-7.jpg,372714,556330
가평애견카페 리버뷰펜션,경기,경기도 가평군 가평읍 금대리 84-1 가평애견카페리버뷰팬션,,숙박,http://www.gpriverview.com/,애견 동반 가능한 리버뷰펜션,https://ldb-phinf.pstatic.net/20200726_209/1595692989468kjT2o_JPEG/sQQ8cSXzqGEmROyBPPMdC0cL.jpg,359302,572324
올덴쿡,경기,경기도 가평군 청평면 고성리 56-1,,숙박,https://oldenps.modoo.at/,"반갑습니다^^ 휴가를 여유롭게 즐기실 수 있도록 최선을 다하는 올덴 카라반&펜션입니다.
-전 객실 퇴실 후 소독&청소 완료
-전 객실 개별 테라스&개별 바베큐 가능
-80% 객실에서 리버뷰&한강뷰 감상 가능
-인근에 쁘띠프랑스, 자라섬, 레일바이크, 수상레저, 청평호반, 아침고요수목원, 남이섬, 산악바이크, 제이스 가든, 스키장, 물썰매장, 명지산계곡, 스킨스쿠버, 맛집, 매점, 카페, 전기차 충전소 위치해 있음
-제휴 할인 최다 보유 지점
-상시 이벤트중",https://ldb-phinf.pstatic.net/20220504_214/1651641883045U1dVy_JPEG/%B9%D9%B9%D9.jpg,357569,566762
산울림한옥펜션,경기,경기도 가평군 가평읍 두밀리 129-1,,숙박,http://sanulrim.com,"저희 펜션은 정부의 방역 수칙을 준수합니다.
방역 수칙 (거리두기) 위반 시 환불 없이 입실 거부, 과태료 등의 불이익이 발생할 수 있습니다

(2020.9.1~별도 공지일까지)동안 같은날 일행이 2객실이상 예약불가 (사전연락필수)
*현장 적발시 환불없이 퇴실조치 될 수 있음

[2022 야외수영장 이용안내]
사람용 수영장, 애견용 수영장(소형견 전용)
6월16일부터 무료개장!
이용시간 : 15:00~일몰시까지
현장상황에 따라, 우천시엔 이용이 불가할 수 있음


코로나19 감염 예방을 위해 전직원 마스크착용,  
전객실 매일 청소시 환기와 소독
수영장 매일오전 소독
외부방역 월1~2회 전문업체 위탁실시 하오니 
고객 여러분들도 마스크착용에 협조해주시길 부탁드립니다.",https://ldb-phinf.pstatic.net/20191127_248/1574863303248KO9I5_JPEG/%C5%A9%B1%E2%BA%AF%C8%AF1.jpg,351280,580310
팰리스펜션,경기,경기도 양평군 용문면 덕촌리 248-1,,숙박,http://www.yppalace.com/,"가족과 함께 시간을 보내는 것은 행복이 피어나고 관계가 더욱 돈독해 질 수 있는 계기가 돼요.
함께 도란도란 이야기 꽃을 피우고, 맛있는 밥을 먹고, 다양한 즐거움을 공유한다면
진정한 가족의 소중함을 깨닫게 된답니다.
이렇듯 팰리스리조트는 가족과 함께 머물며 소중한 순간을 남길 수 있는 곳이에요.
전 객실 독채 구성으로 프라이빗하며 객실 앞 마당까지 단독으로 넓게 쓸 수 있어 좋아요.
하나의 객실을 제외한 모든 객실에 반려견 동반이 가능하고
목욕탕, 어질리티 놀이터, 운동장이 마련되어 있어 반려견이 자유롭게 뛰어놀 수 있어요.
아이가 있는 가족이라면 객실 내 놀이시설과 야외 놀이터를 둔 키즈 객실을 선택하시면 된답니다.
특히 자체 스튜디오에서 무료로 가족 사진을 찍을 수 있다는 점이 특별한데요.
사진 촬영 후에는 액자도 무료로 제공해 잊지 못할 가족 선물이 될 거예요.",https://ldb-phinf.pstatic.net/20200618_29/15924691133099THNS_JPEG/uVea6yxohreGHNxLaPJRy6XR.jpg,364695,545576
